"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.005845625E0,8.859182102E-3,6.015285644E-2,-3.696492791E-2,7.115656780E-2
3.015833625E0,-2.715368605E-2,5.701934727E-2,-5.148473382E-2,8.148132575E-2
3.025820625E0,2.456764301E-2,5.752529588E-3,-5.178352654E-2,5.760376985E-2
3.035808625E0,2.518160294E-2,5.501595872E-2,-1.177962524E-1,1.324266813E-1
3.045796625E0,5.722054174E-2,5.960539717E-2,-1.571643859E-1,1.775602376E-1
3.055784625E0,5.977647847E-2,1.805242865E-2,9.888226390E-3,6.322099794E-2
3.065772625E0,5.562074811E-3,2.099338855E-2,-1.338427663E-3,2.175891605E-2
3.075760625E0,2.436235093E-2,6.812207690E-2,-2.658389819E-1,2.755077236E-1
3.085748625E0,2.577315615E-2,3.153584300E-2,-1.538718188E-1,1.591706681E-1
3.095736625E0,-1.476010820E-2,-2.619885515E-3,-8.224693537E-3,1.709883557E-2
3.105724625E0,-5.283065551E-3,1.511191187E-2,-3.037862420E-2,3.433862942E-2
3.115712625E0,7.108486335E-3,2.675188184E-2,-1.287241137E-1,1.316665911E-1
3.125700625E0,-2.727311543E-2,3.931518883E-2,-8.291878045E-2,9.573416866E-2
3.135688625E0,-1.715100270E-2,2.299027436E-2,3.151649237E-3,2.885554543E-2
3.145675625E0,4.403610741E-2,4.890995809E-2,-1.237843859E-1,1.401924996E-1
3.155663625E0,5.822906310E-3,4.068746639E-2,6.444801092E-3,4.160422599E-2
3.165651625E0,-2.200816597E-2,-9.664097589E-3,1.299379957E-1,1.321424870E-1
3.175639625E0,1.860683834E-2,1.353297178E-2,-8.681127191E-2,8.980842215E-2
3.185627625E0,-1.361073632E-2,1.732210913E-2,-1.728822863E-1,1.742802127E-1
3.195615625E0,2.260603007E-2,-4.957118225E-2,8.802515388E-2,1.035217968E-1
3.205603625E0,-1.097273871E-2,2.675694448E-3,1.600254285E-1,1.604234961E-1
3.215591625E0,2.909562860E-2,5.831905084E-2,-1.300713122E-1,1.454861284E-1
3.225579625E0,-2.087922852E-2,5.035301893E-2,-1.022292101E-1,1.158541329E-1
3.235567625E0,1.657293691E-2,-4.907036366E-2,1.112269056E-1,1.226946916E-1
3.245555625E0,1.606978172E-3,3.043497217E-2,3.338877082E-2,4.520707828E-2
3.255543625E0,2.326560056E-2,5.985915262E-2,-6.884862542E-2,9.415168371E-2
3.265531625E0,-5.159971383E-2,2.199776661E-2,1.016468275E-1,1.160969842E-1
3.275519625E0,-8.329109162E-3,-4.089758700E-2,2.365900397E-2,4.797640202E-2
3.285506625E0,-5.231830009E-2,3.236414449E-2,-9.669072747E-2,1.146025268E-1
3.295494625E0,4.958268025E-2,2.269406493E-2,4.132227302E-2,6.841778286E-2
3.305482625E0,2.299241225E-2,1.084248171E-2,2.134648865E-1,2.149731802E-1
3.315470625E0,-4.984146522E-2,4.817202577E-2,6.646997809E-2,9.603631454E-2
3.325458625E0,2.670776734E-2,8.968858623E-2,-1.454892504E-1,1.729869051E-1
3.335446625E0,3.565972431E-2,5.479052114E-2,3.174219489E-2,7.267175573E-2
3.345434625E0,-1.969608783E-2,7.795808834E-3,7.724756598E-2,8.009929439E-2
3.355422625E0,2.225951859E-2,4.387329900E-2,-1.281253588E-1,1.372459839E-1
3.365410625E0,-1.776370982E-2,5.982835424E-2,-2.873204827E-2,6.870598195E-2
3.375398625E0,-2.833066433E-2,2.150936422E-2,-1.406255364E-2,3.824963667E-2
3.385386625E0,1.632275032E-2,2.814164395E-2,-2.141957885E-1,2.166523024E-1
3.395374625E0,4.382638423E-2,7.317845664E-2,-2.115019763E-1,2.280546523E-1
3.405362625E0,3.228971811E-2,5.921074666E-2,6.542274177E-2,9.396102147E-2
3.415349625E0,1.624695121E-2,5.511531798E-3,1.191609925E-1,1.203897111E-1
3.425337625E0,2.829686468E-2,2.602963422E-2,-1.751270324E-1,1.792978859E-1
3.435325625E0,3.844833911E-2,5.536270774E-2,-2.902382433E-1,2.979623166E-1
3.445313625E0,5.683555741E-2,1.443323514E-2,1.497764289E-2,6.052213355E-2
3.455301625E0,-2.011118532E-2,-6.486520747E-3,1.145206422E-1,1.164539059E-1
3.465289625E0,-4.841145098E-3,1.194995006E-2,-7.423683465E-2,7.534816262E-2
3.475277625E0,3.160528553E-3,3.070750496E-2,-1.263285094E-1,1.300455001E-1
3.485265625E0,-1.596063865E-2,2.433580776E-2,-7.543434441E-2,8.085365695E-2
3.495253625E0,-2.439844835E-2,4.128254849E-2,-8.157216668E-2,9.462320788E-2
3.505241625E0,3.687118974E-2,4.583354150E-2,1.482736945E-2,6.066340779E-2
3.515229625E0,-1.619168817E-2,4.656654480E-2,6.961344123E-2,8.530325352E-2
3.525217625E0,-1.374781242E-2,1.668101904E-2,-1.097136462E-1,1.118228192E-1
3.535205625E0,-2.566135100E-3,1.583000819E-2,-1.004323608E-1,1.017046375E-1
3.545193625E0,1.205184350E-2,6.620698358E-4,4.326881111E-2,4.492076672E-2
3.555181625E0,4.804062330E-2,-2.171101778E-2,7.425437629E-2,9.106581235E-2
3.565168625E0,1.099333759E-2,3.746153468E-3,7.290717781E-2,7.382644318E-2
3.575156625E0,2.217052899E-3,2.227061003E-2,-4.265251458E-2,4.816775264E-2
3.585144625E0,2.936843547E-2,1.425383982E-2,-2.873146355E-2,4.348762984E-2
3.595132625E0,1.285684293E-2,-3.700812422E-2,1.452068299E-1,1.503992125E-1
3.605120625E0,1.993000843E-2,1.060460167E-2,7.560157478E-2,7.890032270E-2
3.615108625E0,-3.388939983E-3,6.498833933E-2,1.198328376E-2,6.617075073E-2
3.625096625E0,-4.518892252E-2,1.829084545E-2,1.278423536E-1,1.368220052E-1
3.635084625E0,-3.872306689E-2,-7.135586239E-3,6.317624152E-2,7.444212512E-2
3.645072625E0,-4.385358749E-2,4.520704889E-2,-4.400088251E-2,7.683028092E-2
3.655060625E0,5.383377048E-2,1.992236822E-2,-1.104626745E-1,1.244868590E-1
3.665048625E0,-1.043184386E-3,-1.197101488E-3,-3.127675653E-2,3.131703665E-2
3.675036625E0,-4.557444133E-2,1.479845771E-2,6.946375251E-2,8.438742184E-2
3.685024625E0,1.472221664E-2,7.791120669E-2,-2.035684741E-1,2.184651538E-1
3.695012625E0,5.059185485E-2,5.197755817E-2,-2.573067248E-1,2.673349078E-1
3.705000625E0,-3.209047424E-2,-6.721375535E-3,-8.950566888E-2,9.532177184E-2
3.714987625E0,5.506087721E-2,-8.754949773E-3,-1.237843859E-1,1.357605375E-1
3.724975625E0,-3.400993241E-2,7.056880318E-2,-3.097737908E-2,8.423912096E-2
3.734963625E0,-1.420484769E-2,2.868200661E-2,-6.435796380E-2,7.187755356E-2
3.744951625E0,5.260806161E-3,2.057383941E-2,-2.035690588E-1,2.046736931E-1
3.754939625E0,2.474185806E-2,5.734217068E-3,-3.037862420E-2,3.959673716E-2
3.764927625E0,4.146966396E-4,5.411310751E-2,-3.546862543E-2,6.470257929E-2
3.774915625E0,3.996392827E-2,1.549753117E-2,3.129312873E-2,5.307116864E-2
3.784903625E0,-3.008254952E-2,5.445880586E-2,4.895639777E-2,7.916722936E-2
3.794891625E0,4.118878748E-2,2.278465337E-2,-1.609071887E-1,1.676507680E-1
3.804879625E0,9.221417226E-2,-4.754526820E-2,-4.400088251E-2,1.126946483E-1
3.814867625E0,8.277565157E-3,-2.932213968E-2,1.652645338E-1,1.680496120E-1
3.824855625E0,-2.728034908E-2,6.580502177E-2,-3.936053216E-2,8.138654574E-2
3.834843625E0,3.635119182E-2,1.538531945E-2,-2.843325555E-2,4.864737632E-2
3.844831625E0,1.869218714E-2,-1.485463438E-2,6.018246710E-2,6.474555868E-2
3.854819625E0,3.127860662E-3,6.479110087E-2,-4.894061029E-2,8.125794484E-2
3.864807625E0,4.375352701E-2,7.719359801E-2,-5.231503844E-3,8.888527062E-2
3.874794625E0,4.881586817E-2,2.596512984E-2,1.444572169E-1,1.546772913E-1
3.884782625E0,-4.135089240E-2,8.353345415E-3,7.664822638E-2,8.749071544E-2
3.894770625E0,1.999563200E-2,3.008398392E-2,-9.339816034E-2,1.001403402E-1
3.904758625E0,2.891825925E-2,3.172713374E-2,1.153363287E-2,4.445111271E-2
3.914746625E0,2.734213770E-2,-4.689307525E-2,1.610726649E-1,1.699733990E-1
3.924734625E0,1.440310827E-3,1.114361445E-2,3.234036505E-2,3.423673247E-2
3.934722625E0,1.104764474E-2,6.546363117E-2,-1.067204565E-1,1.256852947E-1
3.944710625E0,-4.035876151E-3,3.251619265E-2,4.012417853E-2,5.180290324E-2
3.954698625E0,6.920177441E-3,-7.202392961E-3,2.874783576E-2,3.043355682E-2
3.964686625E0,2.210004949E-2,3.704096912E-2,-9.923660517E-2,1.082051264E-1
3.974674625E0,-2.435796095E-2,7.072962445E-2,2.186215460E-2,7.793551078E-2
3.984662625E0,-5.507950150E-2,1.443476775E-2,-6.944796503E-2,8.980609028E-2
3.994650625E0,-3.193503652E-2,-8.476192903E-3,-2.519191003E-1,2.540766134E-1
4.004639000E0,-2.403060823E-2,-1.026753367E-3,-1.269290185E-1,1.291878481E-1
4.014627000E0,1.449158396E-2,-8.608873878E-3,-1.305215478E-1,1.316054450E-1
4.024614000E0,2.188292592E-2,-1.382575968E-2,-8.486648798E-2,8.872617911E-2
4.034602000E0,-4.143989341E-2,3.556951045E-2,8.389585018E-3,5.525251104E-2
4.044590000E0,1.292271318E-2,7.026929326E-2,-3.442776257E-1,3.516132160E-1
4.054578000E0,4.667287277E-2,9.673812875E-3,-1.151041943E-1,1.245829653E-1
4.064566000E0,1.021348804E-2,-3.376508026E-2,1.854707569E-1,1.887956505E-1
4.074554000E0,2.761073960E-2,2.926345054E-2,-8.351987422E-2,9.270529579E-2
4.084542000E0,3.025390492E-3,1.252775432E-2,-4.160703242E-2,4.355735027E-2
4.094530000E0,-2.324939281E-2,-4.010164391E-2,2.126223028E-2,5.099763275E-2
4.104518000E0,2.394568199E-2,2.035910955E-2,-1.324680859E-1,1.361458145E-1
4.114506000E0,4.766525033E-2,5.444057442E-2,-3.735786080E-3,7.245487099E-2
4.124494000E0,-7.408805384E-3,2.901246338E-2,1.416113770E-1,1.447425146E-1
4.134482000E0,6.209157730E-3,3.004164642E-3,9.835133672E-2,9.859292104E-2
4.144470000E0,3.218530420E-2,6.179658185E-2,-1.034290588E-1,1.247087869E-1
4.154458000E0,4.120408160E-2,8.246928488E-2,-1.465394104E-1,1.731264222E-1
4.164446000E0,7.748223119E-4,1.385487128E-2,1.127214539E-1,1.135723733E-1
4.174434000E0,-6.519232036E-3,2.194757420E-2,1.220021546E-1,1.241318739E-1
4.184422000E0,-1.292132333E-2,9.647118280E-2,-4.699641109E-2,1.080847462E-1
4.194409000E0,-1.868731750E-2,6.723607298E-2,-4.999018550E-2,8.584243701E-2
4.204397000E0,3.887143313E-3,1.843476118E-2,-6.795283198E-2,7.051622280E-2
4.214385000E0,-1.362028944E-3,6.776076009E-2,2.700244188E-3,6.782821720E-2
4.224373000E0,1.540289764E-2,8.805004109E-2,1.248462403E-1,1.535468746E-1
4.234361000E0,-9.890480766E-3,5.716376436E-2,1.317319214E-1,1.439403234E-1
4.244349000E0,-2.207853356E-2,3.822654692E-2,-6.196528316E-2,7.608171166E-2
4.254337000E0,3.045079163E-3,5.433174769E-2,-1.230382812E-1,1.345348652E-1
4.264325000E0,2.598734926E-2,2.165875829E-2,-7.927654982E-3,3.474610548E-2
4.274313000E0,-2.782101210E-3,-3.399451038E-2,1.404144520E-1,1.444976994E-1
4.284301000E0,2.879449928E-3,-1.131941579E-2,6.377382696E-2,6.483456956E-2
4.294289000E0,-6.311671869E-3,3.872400792E-2,-2.034205395E-1,2.071697417E-1
4.304277000E0,1.816142327E-2,-4.671695186E-3,-1.374078137E-1,1.386815391E-1
4.314265000E0,-9.780535981E-3,-3.865915865E-2,-8.636395991E-2,9.512582721E-2
4.324253000E0,1.716425030E-2,1.462588833E-2,-1.360606152E-1,1.379167107E-1
4.334241000E0,2.031220848E-2,3.727283178E-2,7.754577398E-2,8.840360210E-2
4.344229000E0,-3.503541298E-2,1.254522859E-2,-5.058777094E-2,6.280115836E-2
4.354217000E0,-2.480505139E-2,1.903079117E-3,-3.478695703E-1,3.487580109E-1
4.364204000E0,-3.270985426E-2,-3.094716542E-2,-1.171992517E-1,1.255520856E-1
4.374192000E0,2.639289249E-2,-2.525748198E-2,-7.049637079E-2,7.939939210E-2
4.384180000E0,1.047589897E-2,-5.788885679E-3,6.242721319E-2,6.356423997E-2
4.394168000E0,-3.722641494E-2,2.477198036E-2,7.754577398E-2,8.951426726E-2
4.404156000E0,-8.046998138E-3,5.146661659E-2,-2.613500744E-1,2.664909533E-1
4.414144000E0,2.537380960E-2,4.532656050E-2,-8.905835688E-2,1.031005249E-1
4.424132000E0,1.000028394E-2,2.594619262E-2,1.673590064E-1,1.696533160E-1
4.434120000E0,-2.751039133E-2,6.862835441E-2,7.964141607E-2,1.086711913E-1
4.444108000E0,-2.204499087E-3,5.386874414E-2,-5.956909418E-2,8.034412482E-2
4.454096000E0,-3.151943882E-2,1.860011176E-2,-7.857956171E-2,8.668440863E-2
4.464084000E0,6.453044296E-3,2.531899880E-2,3.278943121E-2,4.192660588E-2
4.474072000E0,2.875103117E-2,6.874459980E-2,3.189129889E-2,8.105243204E-2
4.484060000E0,2.267515284E-2,5.053013018E-2,2.156277716E-2,5.943408089E-2
4.494048000E0,1.083308048E-3,2.839406550E-2,7.799542487E-2,8.301013680E-2
4.504036000E0,6.117743480E-2,5.478507136E-2,-3.427053094E-2,8.898624536E-2
4.514024000E0,-6.292475414E-3,1.091788452E-1,-9.160131097E-2,1.426548831E-1
4.524011000E0,5.212031246E-2,3.093726399E-2,1.613726270E-1,1.723797147E-1
4.533999000E0,1.603310529E-2,2.930025831E-2,1.348777235E-1,1.389516674E-1
4.543987000E0,1.426388059E-2,5.636323943E-2,-1.091148913E-1,1.236379090E-1
4.553975000E0,-3.109924328E-2,1.998298055E-2,3.728067756E-2,5.250077488E-2
4.563963000E0,1.669012105E-2,-3.386967690E-2,8.832453132E-2,9.605695178E-2
4.573951000E0,-9.519427538E-3,6.484879644E-2,-4.010839105E-2,7.684184363E-2
4.583939000E0,4.503843895E-2,3.312603669E-2,-2.289418817E-2,6.041472620E-2
4.593927000E0,6.097943574E-3,-2.519930676E-2,4.910608649E-2,5.553015134E-2
4.603915000E0,-1.430685420E-2,-2.397553020E-2,-3.202520013E-2,4.248676934E-2
4.613903000E0,-2.960632578E-4,5.678986690E-2,-1.965331042E-1,2.045737952E-1
4.623891000E0,2.211116376E-2,3.358255805E-3,-9.579259515E-2,9.836870808E-2
4.633879000E0,2.476712671E-3,-6.880224969E-2,8.069099128E-2,1.060703528E-1
4.643867000E0,3.448398857E-2,-3.801995748E-2,-9.459508538E-2,1.076238487E-1
4.653855000E0,4.134518793E-3,3.650483883E-2,-2.809575427E-1,2.833493220E-1
4.663843000E0,1.405144736E-2,-2.123395351E-2,-8.636220574E-2,9.003751738E-2
4.673831000E0,-1.218233577E-2,-5.235924887E-2,5.995734930E-3,5.409111835E-2
4.683819000E0,2.197774675E-2,-3.476460924E-3,-1.357594836E-1,1.375708709E-1
4.693807000E0,6.794674151E-3,2.302526401E-2,4.656137824E-2,5.238599358E-2
4.703794000E0,-2.470734350E-2,3.623189492E-3,-5.986730218E-2,6.486658766E-2
4.713782000E0,-4.821906388E-2,7.672352070E-3,-1.287241137E-1,1.376729478E-1
4.723770000E0,-2.766014401E-2,-4.847718647E-3,2.425834358E-2,3.710864018E-2
4.733758000E0,-5.033093656E-3,-1.583092296E-2,5.165137947E-2,5.425693646E-2
4.743746000E0,6.520263864E-3,-1.621689744E-2,7.066184700E-2,7.279147082E-2
4.753734000E0,-2.240844215E-2,4.714126215E-2,-1.645698845E-2,5.472905394E-2
4.763722000E0,1.294074933E-2,7.579665251E-2,-1.412973815E-1,1.608649917E-1
4.773710000E0,3.428643491E-2,2.845592265E-2,1.386205262E-1,1.456054581E-1
4.783698000E0,-3.263451198E-2,2.761839352E-2,1.643675709E-1,1.698366432E-1
4.793686000E0,-3.339911308E-3,6.975755225E-2,-1.008808422E-1,1.226956211E-1
4.803674000E0,1.910291064E-2,5.824698847E-2,1.482853889E-2,6.306757033E-2
4.813662000E0,-1.673103557E-2,1.024954435E-2,6.617118537E-2,6.901888498E-2
4.823650000E0,-2.478567563E-2,4.789796038E-2,5.240040779E-2,7.519539256E-2
4.833638000E0,5.010902559E-2,7.523861800E-2,9.074878693E-4,9.040236512E-2
4.843626000E0,-1.533949646E-3,8.984854412E-2,-1.735453606E-2,9.152209462E-2
4.853614000E0,1.573006649E-2,2.775741335E-2,9.745671272E-2,1.025461839E-1
4.863602000E0,3.018212349E-2,7.168930328E-2,-2.558683097E-2,8.188408089E-2
4.873589000E0,3.821846131E-2,9.347740838E-2,-1.469843835E-1,1.783341965E-1
4.883577000E0,1.557946300E-2,3.439619583E-2,1.707445443E-2,4.144098151E-2
4.893565000E0,8.842783631E-3,1.497252658E-3,8.907472908E-2,8.952510234E-2
4.903553000E0,-2.387322220E-2,5.207640809E-2,-6.525375724E-2,8.683280401E-2
4.913541000E0,8.253547034E-3,8.911419322E-3,-2.255703771E-1,2.258971657E-1
4.923529000E0,-9.181986093E-3,-3.239076303E-2,-1.254292077E-1,1.298689976E-1
4.933517000E0,2.921853662E-2,1.145266264E-3,-3.501722038E-2,4.562061201E-2
4.943505000E0,1.716963613E-2,4.764433740E-2,7.201079965E-2,8.803598444E-2
4.953493000E0,3.938532573E-3,-5.233542375E-3,1.557815194E-2,1.689913674E-2
4.963481000E0,-1.449411927E-2,-2.603391685E-3,-1.767718542E-1,1.773841751E-1
4.973469000E0,3.304213143E-2,1.236234893E-2,-1.956326330E-1,1.987881717E-1
4.983457000E0,1.076534757E-2,8.217681446E-3,-6.330838859E-2,6.474082995E-2
4.993445000E0,-1.318332427E-2,-4.458931340E-2,5.374819100E-2,7.106950784E-2
5.003432667E0,2.664044670E-2,-4.528675832E-2,1.440104896E-1,1.532958740E-1
5.013420667E0,1.651339124E-2,3.239852658E-2,-2.369473046E-1,2.397214671E-1
5.023408667E0,-7.625888975E-3,1.884576106E-2,-3.224201488E-1,3.230604731E-1
5.033396667E0,-7.763402468E-3,-7.119570692E-2,1.374241859E-1,1.549661446E-1
5.043383667E0,1.859786310E-2,-2.106125736E-2,1.676613075E-1,1.699993267E-1
5.053371667E0,-1.966005208E-2,6.216697098E-2,-4.414764762E-2,7.874175969E-2
5.063359667E0,-2.731521539E-2,4.418284512E-2,-1.195913476E-1,1.303853336E-1
5.073347667E0,-1.843500101E-2,1.548146275E-3,-1.959928215E-2,2.695139847E-2
5.083335667E0,-3.698470795E-2,3.946822143E-2,5.359850228E-2,7.614728210E-2
5.093323667E0,2.393352161E-3,1.753743970E-2,-2.139554679E-2,2.776795543E-2
5.103311667E0,-1.980446917E-2,-5.837816710E-3,1.522433692E-1,1.536370417E-1
5.113299667E0,-2.875669566E-2,5.451574769E-2,7.934496224E-2,1.004715747E-1
5.123287667E0,-9.396557780E-3,1.140865595E-1,-1.987766808E-1,2.293822295E-1
5.133275667E0,1.933741368E-2,3.109698890E-2,4.162340462E-2,5.543885009E-2
5.143263667E0,-1.529289575E-2,2.739215424E-2,2.917532569E-1,2.934351133E-1
5.153251667E0,1.326123385E-2,7.729750486E-2,-4.729169548E-2,9.158203449E-2
5.163239667E0,-3.928377604E-3,3.284138464E-2,-7.184006095E-2,7.908845082E-2
5.173227667E0,-5.110199701E-2,-1.998582193E-2,5.060589731E-2,7.464451767E-2
5.183215667E0,1.775935981E-2,2.832756028E-2,-2.064593375E-2,3.929503929E-2
5.193203667E0,7.800551131E-2,4.911229002E-2,-7.109044790E-2,1.164075969E-1
5.203190667E0,2.899716925E-2,1.797782412E-3,1.123834848E-2,3.115073551E-2
5.213178667E0,1.356282912E-2,-6.606272181E-3,-1.959694326E-2,2.473122219E-2
5.223166667E0,5.475879086E-2,4.547385095E-2,-1.921880382E-1,2.049454521E-1
5.233154667E0,4.233045633E-2,8.903866821E-2,-1.939843029E-1,2.175997742E-1
5.243142667E0,5.310502925E-2,-1.026126619E-2,-6.165947378E-2,8.202029275E-2
5.253130667E0,7.433048488E-3,-2.071531462E-2,3.533998668E-2,4.163278910E-2
5.263118667E0,-1.806075865E-2,4.295356852E-2,-1.885943395E-1,1.942653467E-1
5.273106667E0,-3.325955420E-2,1.200707690E-2,-1.872471410E-1,1.905567098E-1
5.283094667E0,1.070370398E-2,-4.830928002E-2,8.952788830E-2,1.022917328E-1
5.293082667E0,2.257593518E-2,3.890527618E-2,-1.571597081E-1,1.634700805E-1
5.303070667E0,-1.135171366E-2,7.609957026E-2,-5.432355702E-2,9.418627736E-2
5.313058667E0,3.042596381E-2,-2.105978414E-2,1.750001478E-1,1.788695209E-1
5.323046667E0,-1.439264496E-2,1.643679957E-2,-1.121028185E-1,1.142119018E-1
5.333034667E0,1.932319193E-3,6.298891135E-2,-2.358959752E-1,2.441684827E-1
5.343022667E0,1.934642205E-2,2.752534513E-2,1.127296400E-1,1.176431061E-1
5.353010667E0,-2.989802419E-3,-5.708566292E-2,1.673666078E-1,1.768595297E-1
5.362998667E0,1.189779107E-2,-2.065751626E-3,-1.243767089E-1,1.249615560E-1
5.372986667E0,8.802426994E-3,6.815982342E-2,-2.346978807E-1,2.445533469E-1
5.382973667E0,-3.275994617E-2,2.252070640E-2,1.290462953E-1,1.350308950E-1
5.392961667E0,1.661032712E-2,-2.070436936E-2,1.272500306E-1,1.299890156E-1
5.402949667E0,3.788928591E-2,2.156626722E-2,-6.240557849E-2,7.612593576E-2
5.412937667E0,-1.471757884E-2,5.368576284E-2,4.282559216E-2,7.023389212E-2
5.422925667E0,-2.831555065E-2,4.488294412E-2,3.309582531E-2,6.254264733E-2
5.432913667E0,-2.379851603E-3,4.134811040E-2,3.384426892E-2,5.348611470E-2
5.442901667E0,-1.215470653E-2,1.778531140E-2,4.282559216E-2,4.793835141E-2
5.452889667E0,-2.154096431E-2,-2.641637957E-2,6.602734387E-2,7.430644919E-2
5.462877667E0,1.091965582E-2,-2.344973304E-2,8.878061414E-2,9.247230023E-2
5.472865667E0,8.750599764E-3,4.369736176E-2,-3.995110095E-2,5.985083866E-2
5.482853667E0,-4.779628735E-2,7.725783516E-2,-1.317108715E-1,1.600031620E-1
5.492841667E0,4.171293098E-2,-6.547351205E-4,3.788644910E-2,5.635406209E-2
5.502829667E0,1.029213537E-2,4.764639306E-2,1.856303859E-1,1.919238051E-1
5.512817667E0,-9.657855229E-3,5.823662337E-2,-8.755152941E-2,1.055937913E-1
5.522805667E0,1.425924164E-2,1.319325654E-2,-2.971157384E-1,2.977501469E-1
5.532793667E0,-2.555969395E-2,-1.561753842E-2,-1.008738256E-1,1.052270599E-1
5.542780667E0,-2.546272382E-2,2.982616739E-2,-1.076121569E-2,4.066637836E-2
5.552768667E0,7.449330814E-2,8.155864271E-3,-1.507201695E-1,1.683221334E-1
5.562756667E0,-1.894820268E-2,-4.534967070E-2,-5.671214461E-3,4.947514215E-2
5.572744667E0,9.104781148E-3,1.999036266E-3,-8.320938706E-2,8.372989479E-2
5.582732667E0,5.978710396E-2,1.120383073E-1,-3.667204088E-1,3.880862511E-1
5.592720667E0,7.307501117E-2,3.905015465E-2,4.806762099E-2,9.578814135E-2
5.602708667E0,2.520319196E-2,1.484961856E-2,1.712614381E-1,1.737417401E-1
5.612696667E0,4.346742915E-2,2.795770333E-2,-3.575806260E-2,6.284655610E-2
5.622684667E0,-4.775669530E-2,4.765321786E-2,-4.309280992E-2,8.005324094E-2
5.632672667E0,1.038298763E-3,-1.874894396E-2,-1.534139818E-1,1.545588910E-1
5.642660667E0,-2.732260663E-2,-1.073182543E-2,3.863664687E-2,4.852306041E-2
5.652648667E0,2.959947129E-2,1.708810973E-2,7.141847670E-2,7.917531818E-2
5.662636667E0,-7.459917015E-2,6.297300509E-2,1.083921754E-1,1.458749439E-1
5.672624667E0,8.653599938E-3,9.473955729E-3,-9.561951756E-3,1.600223580E-2
5.682612667E0,1.879600491E-2,2.440739504E-2,-1.802076781E-1,1.828218203E-1
5.692600667E0,2.456705372E-3,2.781340501E-2,3.519439101E-2,4.492511612E-2
5.702588667E0,1.495088503E-2,4.280560428E-3,8.758544326E-2,8.895539349E-2
5.712575667E0,-3.052652450E-2,-2.810007390E-2,5.899548233E-2,7.212454357E-2
5.722563667E0,-9.784002055E-3,-4.081293485E-2,7.710781753E-2,8.778973671E-2
5.732551667E0,2.851639108E-2,-1.009085754E-2,-1.195831615E-1,1.233496756E-1
5.742539667E0,1.231283717E-2,-1.184455400E-2,-5.985736191E-2,6.224791718E-2
5.752527667E0,5.156464196E-3,-1.367871249E-2,1.341392201E-1,1.349334157E-1
5.762515667E0,1.788300330E-2,2.122404522E-3,1.619819069E-1,1.629798901E-1
5.772503667E0,-7.984021227E-3,2.589979406E-2,1.828073502E-2,3.269142395E-2
5.782491667E0,-1.317192905E-2,2.868362145E-2,-9.698016465E-2,1.019872648E-1
5.792479667E0,-8.037841878E-3,3.379745008E-2,4.731976211E-2,5.870293366E-2
5.802467667E0,-1.212613169E-2,3.782603777E-3,7.875439346E-2,7.977221101E-2
5.812455667E0,-6.008930908E-2,-1.467337069E-3,-4.922946274E-2,7.769438941E-2
5.822443667E0,3.411782725E-2,-1.287575045E-2,-7.316620946E-3,3.719333311E-2
5.832431667E0,1.687160972E-3,4.500292168E-2,-5.806109726E-2,7.347925209E-2
5.842419667E0,1.297585090E-4,4.775331031E-2,-2.308012962E-1,2.356896982E-1
5.852407667E0,2.321711892E-2,2.893767383E-2,-1.414377147E-1,1.462226067E-1
5.862395667E0,3.255306666E-2,7.470822073E-2,3.833843887E-2,9.006029251E-2
5.872382667E0,-3.146721130E-2,8.309649926E-2,8.489280045E-2,1.228901995E-1
5.882370667E0,4.030440525E-2,1.325670340E-2,-2.721153831E-1,2.754032807E-1
5.892358667E0,-3.993341769E-2,1.974090125E-2,-1.089546776E-1,1.177093998E-1
5.902346667E0,2.129720394E-2,3.596729242E-2,3.684213638E-2,5.571857888E-2
5.912334667E0,4.264724295E-2,4.624132541E-2,-1.120981407E-1,1.285419801E-1
5.922322667E0,1.244745218E-2,-1.761881764E-2,8.953315079E-2,9.209531417E-2
5.932310667E0,4.340898668E-3,1.196416039E-2,3.250174820E-2,3.490484453E-2
5.942298667E0,4.224695535E-2,3.489977357E-2,-2.474167442E-1,2.534124006E-1
5.952286667E0,3.853505606E-2,1.281445404E-2,-1.899175644E-2,4.483132377E-2
5.962274667E0,2.059698616E-2,-1.657036619E-2,2.407187587E-1,2.421659218E-1
5.972262667E0,1.413810378E-2,2.436535219E-2,-8.859642684E-2,9.296710825E-2
5.982250667E0,-3.639379199E-2,1.986126253E-2,-1.875406712E-1,1.920689491E-1
5.992238667E0,-4.301358471E-2,-3.364865215E-2,1.507558376E-1,1.603425172E-1
6.002227625E0,-1.860977794E-2,-3.672740533E-2,-3.126506209E-2,5.169845496E-2
6.012215625E0,1.713232816E-2,2.683034873E-3,-1.710749120E-1,1.719515654E-1
6.022203625E0,-5.895709170E-2,2.949788278E-2,1.217168105E-1,1.384234290E-1
6.032191625E0,2.552916738E-2,-7.248446066E-4,1.160286391E-1,1.188061820E-1
6.042178625E0,2.989441993E-2,3.813326327E-2,-1.426340550E-1,1.506396221E-1
6.052166625E0,1.505471879E-3,2.651024337E-2,-1.794335067E-2,3.204720397E-2
6.062154625E0,2.160146928E-2,-1.573227518E-2,1.139324123E-1,1.170244527E-1
